n:conj:n	yx	X=friend	Y=companion	phrases=friend and companion 
n:prep:IN->for->IN:pobj:n	yx	X=material	Y=fiber	phrases=material for sythetic fibers 
n:nsubjpass:v<-affect->v:prep:IN->by->IN:pobj:n	yx	X=activity	Y=demand	phrases=activities were adversely affected by lower demand 
n:prep:IN->of->IN:pobj:n	yx	X=output	Y=crop	phrases=output of the crop 
n:nn:n	yx	X=work	Y=project	phrases=works projects 
n:dep:n	yx	X=company	Y=Ltd.	phrases=company Kawasaki Kisen Kaisha Ltd. 
n:prep:IN->of->IN:pobj:n	yx	X=system	Y=government	phrases=system of government 
n:appos:n	yx	X=organization	Y=Alliance	phrases=organization , the Pan-National Students Alliance 
n:nsubj:JJ<-responsible->JJ:advcl:v->maintain->v:nsubj:n	yx	X=force	Y=police	phrases=forces are responsible for the safety of the 4,000 Jewish settlers on the Gaza Strip while the new Palestinian police 
n:prep:TO->to->TO:pobj:n	yx	X=profit	Y=margin	phrases=profit to improved margins 
n:prep:IN->in->IN:pobj:n	yx	X=effort	Y=struggle	phrases=efforts in the struggle 
n:npadvmod:IN<-before->IN:pobj:n	yx	X=day	Y=anniversary	phrases=days before the first anniversary 
n:conj:n<-competition->n:conj:n	yx	X=cost	Y=expense	phrases=costs and high operating expenses 
n:nsubjpass:v<-hear->v:conj:v->sustain->v:dobj:n	yx	X=shooting	Y=firing	phrases=shooting was heard late Thursday and sustained firing 
n:prep:IN->in->IN:pobj:n	yx	X=people	Y=country	phrases=people in 65 countries 
n:nsubj:JJ<-responsible->JJ:advcl:v->maintain->v:nsubj:n	yx	X=force	Y=police	phrases=forces are responsible for the safety of the 4,000 Jewish settlers on the Gaza Strip while the new Palestinian police 
n:ccomp:v<-tell->v:dobj:n->conference->n:nn:n	yx	X=program	Y=news	phrases=program , not rendered competitive with the times , '' he told a news 
n:prep:IN->of->IN:pobj:n	yx	X=success	Y=smash	phrases=success of the box-office smash 
n:rcmod:v->give->v:dobj:n	yx	X=body	Y=shape	phrases=body comprising the Senate and the 400-member National Assembly that will give the country 's new constitution its final shape 
n:nsubjpass:v<-hold->v:advcl:v->open->v:dobj:n	yx	X=meeting	Y=session	phrases=meeting will be held before Mandela opens the lower house 's working session 
n:conj:n->department->n:nn:n	yx	X=government	Y=State	phrases=governments and State 
n:partmod:v->flee->v:dobj:n->bloodbath->n:poss:n	yx	X=people	Y=country	phrases=people fleeing the country 
n:nsubj:JJ<-responsible->JJ:advcl:v->maintain->v:nsubj:n	yx	X=force	Y=police	phrases=forces are responsible for the safety of the 4,000 Jewish settlers on the Gaza Strip while the new Palestinian police 
n:conj:n	yx	X=uprising	Y=intifada	phrases=uprising or intifada 
n:prep:IN->on->IN:pobj:n	yx	X=concern	Y=part	phrases=concern on the part 
n:prep:IN->from->IN:pobj:n	yx	X=business	Y=carrier	phrases=business and competition from local and foreign carriers 
n:nn:n	yx	X=investment	Y=venture	phrases=investment venture 
n:conj:n<-planning<-n:nsubj:v<-go->v:dobj:n	yx	X=implementation	Y=way	phrases=implementation of the Gulf Air privatisation will go a long way 
n:prep:IN->of->IN:pobj:n	yx	X=allocation	Y=grant	phrases=allocation of sports grants 
n:nsubj:n	yx	X=condition	Y=way	phrases=conditions that will render the IRA campaign redundant are still a long way 
n:partmod:v->issue->v:prep:IN->in->IN:pobj:n	yx	X=statement	Y=response	phrases=statement , issued in response 
n:prep:IN->with->IN:pobj:n	yx	X=nation	Y=power	phrases=nation with a calm power 
n:pobj:IN<-among<-IN:prep:v<-be->v:nsubj:n	yx	X=image	Y=picture	phrases=images of the former first lady following the 1963 assassination of her husband in Dallas , Texas , was a picture 
n:ccomp:v<-say->v:nsubj:n	yx	X=woman	Y=wife	phrases=woman in her way , '' said Reagan 's wife 
n:nsubj:n<-Assembly->n:rcmod:v->give->v:dobj:n	yx	X=body	Y=shape	phrases=body still to be officially formed after the country 's first democratic election last month is the Constitutional Assembly -- comprising both the Senate and the National Assembly -- that will give the country 's new constitution its final shape 
n:nsubjpass:v<-hold->v:advcl:v->open->v:dobj:n	yx	X=meeting	Y=session	phrases=meeting will be held before Mandela opens the lower house 's working session 
n:conj:n->Michiko->n:nn:n	yx	X=emperor	Y=Empress	phrases=emperor and Empress 
n:prep:IN->of->IN:pobj:n->plc->n:conj:n	yx	X=unit	Y=force	phrases=unit of HSBC Holdings plc and the dominant force 
n:nsubjpass:v<-expect->v:prep:v->follow->v:pobj:n	yx	X=change	Y=increase	phrases=changes had been widely expected in financial markets , following Tuesday 's increase 
n:prep:IN->of->IN:pobj:n	yx	X=meeting	Y=council	phrases=meeting of a joint steering council 
n:nn:n	yx	X=software	Y=program	phrases=software transfer program 
n:nn:n	yx	X=software	Y=program	phrases=software transfer program 
n:nsubj:v<-step->v:dobj:n	yx	X=force	Y=pressure	phrases=forces stepped up the pressure 
n:dobj:v<-abandon->v:prep:IN->in->IN:pobj:n	yx	X=man	Y=world	phrases=men without a worry in the world 
n:dobj:v<-stress<-v:dep:n<-number<-n:nsubj:n	yx	X=condition	Y=way	phrases=conditions that will render the IRA campaign redundant are still a long way 
n:nsubj:n	yx	X=condition	Y=way	phrases=conditions that will render the IRA campaign redundant are still a long way 
n:nsubjpass:v<-limit->v:conj:v->make->v:dobj:n	yx	X=comment	Y=reference	phrases=comments were limited to rejecting the report that the public security ministry had `` confirmed '' that Wei would be put on trial , and made no reference 
n:appos:n<-country->n:dep:n	yx	X=body	Y=organization	phrases=bodies , non - governmental organizations 
n:conj:n	yx	X=organization	Y=association	phrases=organizations and municipal associations 
n:prep:IN->with->IN:pobj:n	yx	X=line	Y=policy	phrases=line with a policy 
n:nn:n	yx	X=business	Y=firm	phrases=business and small firms 
n:nsubj:JJ<-satisfied->JJ:prep:IN->with->IN:pobj:n	yx	X=government	Y=state	phrases=government is satisfied with the state 
n:prep:IN->of->IN:pobj:n	yx	X=state	Y=readiness	phrases=state of combat readiness 
n:conj:n	yx	X=opponent	Y=enemy	phrases=opponent , but never an enemy 
n:conj:n<-daughter->n:conj:n	yx	X=grandchild	Y=granddaughter	phrases=grandchildren and a granddaughter 
n:prep:IN->with->IN:pobj:n	yx	X=nation	Y=power	phrases=nation with a calm power 
n:nsubj:n	yx	X=region	Y=area	phrases=regions of Guria and Mingrelia in western Georgia -- where domestic animals are attacked by rabid wolves , foxes and jackals from the surrounding forests -- are the worst-affected areas 
n:nsubj:v<-collapse->v:conj:JJ->non-existent->JJ:nsubj:n	yx	X=system	Y=program	phrases=system has collapsed and immunisation programs 
n:conj:n	yx	X=uprising	Y=intifada	phrases=uprising or intifada 
n:nn:n<-Muluzi<-n:nsubj:v<-take->v:dobj:n	yx	X=businessman	Y=power	phrases=businessman Bakili Muluzi takes power 
n:nsubj:v<-show->v:dobj:n	yx	X=action	Y=thing	phrases=action shows two things 
n:conj:n	yx	X=job	Y=trade	phrases=jobs , trade 
n:prep:IN->of->IN:pobj:n	yx	X=state	Y=readiness	phrases=state of combat readiness 
n:dobj:v<-carry->v:prep:IN->within->IN:pobj:n	yx	X=service	Y=army	phrases=service on Crimean territory , either within the army 
n:nsubj:v<-step->v:dobj:n	yx	X=force	Y=pressure	phrases=forces stepped up the pressure 
n:nsubj:n	yx	X=condition	Y=way	phrases=conditions that will render the IRA campaign redundant are still a long way 
n:nsubj:CD<-one->CD:prep:IN->of->IN:pobj:n	yx	X=person	Y=leader	phrases=person arrested was one of the clandestine leaders 
n:conj:n	yx	X=leader	Y=politician	phrases=leaders , pressure groups , prominent politicians 
n:infmod:v->mark->v:dobj:n	yx	X=day	Y=anniversary	phrases=days of protest ceremonies as from June 12 to mark the first anniversary 
n:nn:n<-Bilal->n:nn:n	yx	X=chief	Y=General	phrases=chief General 
n:prep:IN->of->IN:pobj:n	yx	X=feeling	Y=gratitude	phrases=feeling of gratitude 
n:prep:IN->since->IN:pobj:n	yx	X=killing	Y=death	phrases=killing of more than 200,000 innocent civilians '' since the death 
n:prep:IN->in->IN:pobj:n	yx	X=position	Y=center	phrases=positions in the city center 
n:prep:IN->of->IN:pobj:n	yx	X=success	Y=smash	phrases=success of the box-office smash 
n:nn:n	yx	X=profit	Y=margin	phrases=profit margins 
n:pobj:IN<-of<-IN:prep:CD<-two->CD:appos:n	yx	X=company	Y=Ltd.	phrases=companies , Kawasaki Kisen Kaisha Ltd. 
n:dep:n->KK->n:conj:n	yx	X=company	Y=Ltd.	phrases=companies -- Nippon Yusen KK -LRB- NYK -RRB- , Mitsui OSK Lines Ltd. 
n:dep:n->KK->n:conj:n	yx	X=company	Y=Ltd.	phrases=companies -- Nippon Yusen KK -LRB- NYK -RRB- , Mitsui OSK Lines Ltd. and Navix Line Ltd. 
n:prep:IN->of->IN:pobj:n	yx	X=state	Y=readiness	phrases=state of combat readiness 
n:prep:IN->on->IN:pobj:n	yx	X=agreement	Y=deal	phrases=agreement on the partnership deal 
n:dobj:v<-unite->v:xcomp:v->destroy->v:dobj:n	yx	X=people	Y=enemy	phrases=people , to educate the people , to destroy the enemy 
n:prep:IN->in->IN:pobj:n	yx	X=point	Y=place	phrases=points behind West Indian Brian Lara in first place 
n:dobj:v<-have->v:prep:IN->on->IN:pobj:n	yx	X=eye	Y=seat	phrases=eyes on the mayor 's seat 
n:dep:n	yx	X=group	Y=Community	phrases=group the Economic Community 
n:prep:IN->of->IN:pobj:n	yx	X=period	Y=time	phrases=period of time 
n:dobj:v<-abandon->v:prep:IN->in->IN:pobj:n	yx	X=man	Y=world	phrases=men without a worry in the world 
n:nsubj:v<-know->v:ccomp:v->target->v:dobj:n	yx	X=citizen	Y=civilian	phrases=citizens `` should know that the army of unity does not target civilians 
n:prep:IN->of->IN:pobj:n	yx	X=control	Y=base	phrases=control of the base 
n:conj:n	yx	X=law	Y=constitution	phrases=laws and constitution 
n:conj:n	yx	X=law	Y=constitution	phrases=laws and constitution 
n:partmod:v->include->v:dobj:n	yx	X=party	Y=opposition	phrases=parties including the opposition 
n:poss:n	yx	X=state	Y=readiness	phrases=state 's readiness 
n:prep:IN->in->IN:pobj:n	yx	X=man	Y=world	phrases=men in the world 
n:conj:n	yx	X=racism	Y=anti-semitism	phrases=racism and anti-Semitism 
n:prep:IN->of->IN:pobj:n	yx	X=region	Y=country	phrases=regions of the country 
n:prep:IN->with->IN:pobj:n	yx	X=nation	Y=power	phrases=nation with a calm power 
n:pobj:IN<-among<-IN:prep:n	yx	X=image	Y=picture	phrases=images of the former First Lady following the 1963 assassination , was a picture 
n:nn:n<-Yussef->n:nn:n	yx	X=chief	Y=General	phrases=chief General 
n:ccomp:v<-say->v:nsubj:n->Allen->n:nn:n	yx	X=individual	Y=owner	phrases=individual , '' said team owner 
n:nsubj:JJ<-rare->JJ:prep:IN->in->IN:pobj:n	yx	X=people	Y=business	phrases=People like that are rare in any business 
n:partmod:v->include->v:dobj:n	yx	X=party	Y=opposition	phrases=parties including the opposition 
n:poss:n	yx	X=state	Y=readiness	phrases=state 's readiness 
n:nn:n<-Cedras->n:nn:n	yx	X=chief	Y=General	phrases=chief General 
n:nn:n<-count->n:prep:IN->of->IN:pobj:n	yx	X=vote	Y=election	phrases=vote count of last Monday 's elections 
n:nsubj:v<-humiliate->v:prep:IN->in->IN:pobj:n	yx	X=country	Y=arena	phrases=country humiliated in the international arena 
n:advmod:RB->ago->RB:npadvmod:n	yx	X=period	Y=year	phrases=period a year 
n:prep:IN->of->IN:pobj:n	yx	X=end	Y=period	phrases=end of their buying period 
n:prep:IN->of->IN:pobj:n	yx	X=feeling	Y=gratitude	phrases=feeling of gratitude 
n:prep:IN->of->IN:pobj:n->Italy->n:conj:n	yx	X=coalition	Y=Alliance	phrases=coalition of Berlusconi 's Forza Italy , the federalist Northern League and the neo-fascist National Alliance 
n:prep:IN->with->IN:pobj:n	yx	X=line	Y=policy	phrases=line with a policy 
n:prep:IN->of->IN:pobj:n->Italy->n:conj:n	yx	X=coalition	Y=Alliance	phrases=coalition of Berlusconi 's Forza Italy , the federalist Northern League and the neo-fascist National Alliance 
n:prep:IN->with->IN:pobj:n	yx	X=line	Y=policy	phrases=line with a policy 
n:conj:n	yx	X=racism	Y=anti-semitism	phrases=racism and anti-Semitism 
n:prep:TO->to->TO:pobj:n	yx	X=occasion	Y=celebration	phrases=occasion of the Moslem Al-Adha festival prior to Sunday 's celebration 
n:nn:n<-toll<-n:nsubj:n	yx	X=death	Y=loss	phrases=death toll was the largest daily loss 
n:prep:IN->as->IN:pobj:n	yx	X=force	Y=military	phrases=forces , as a southern military 
n:prep:IN->with->IN:pobj:n	yx	X=nation	Y=power	phrases=nation with a calm power 
n:nn:n<-Cedras->n:nn:n	yx	X=chief	Y=General	phrases=chief General 
n:nn:n<-leader<-n:nsubj:v<-denounce->v:dobj:n	yx	X=business	Y=appointment	phrases=business leader denounced the appointment 
n:nn:n<-count->n:prep:IN->of->IN:pobj:n	yx	X=vote	Y=election	phrases=vote count of last Monday 's elections 
n:nn:n<-count->n:prep:IN->from->IN:pobj:n	yx	X=vote	Y=election	phrases=vote count from Monday 's election 
n:prep:IN->with->IN:pobj:n	yx	X=nation	Y=power	phrases=nation with a calm power 
n:nn:n<-toll<-n:nsubj:n	yx	X=death	Y=loss	phrases=death toll , which was not confirmed by the government , was the largest daily loss 
n:nsubj:n<-Friday->n:xcomp:v->besiege->v:dobj:n	yx	X=force	Y=troops	phrases=forces were Friday also `` besieging '' northern troops 
n:nsubj:n<-victory->n:nn:n	yx	X=victory	Y=Slam	phrases=victory in last year 's final over title-holder Jim Courier was his first Grand Slam 
n:prep:IN->of->IN:pobj:n	yx	X=group	Y=people	phrases=group of unidentified armed people 
n:conj:n	yx	X=law	Y=constitution	phrases=laws and constitution 
n:nn:n	yx	X=telephone	Y=call	phrases=telephone call 
n:conj:n	yx	X=law	Y=constitution	phrases=laws and constitution 
n:conj:n	yx	X=product	Y=stock	phrases=products and mining stocks 
n:nsubj:v<-reach<-v:advcl:v<-have->v:nsubj:n	yx	X=person	Y=authority	phrases=person reaches their final appeal , authorities 
n:nsubj:v<-reach<-v:advcl:v<-have->v:nsubj:n	yx	X=person	Y=authority	phrases=person reaches their final appeal , authorities 
n:npadvmod:IN<-before->IN:pobj:n	yx	X=day	Y=anniversary	phrases=day before the fourth anniversary 
n:conj:n	yx	X=shot	Y=gun	phrases=shot and machine guns 
n:prep:IN->of->IN:pobj:n	yx	X=activity	Y=organization	phrases=activities of an organization 
n:partmod:v->concern->v:prep:IN->in->IN:pobj:n	yx	X=organization	Y=commission	phrases=organization concerned in the commission 
n:prep:IN->of->IN:pobj:n	yx	X=period	Y=month	phrases=period of three months 
n:prep:IN->of->IN:pobj:n	yx	X=figure	Y=unity	phrases=figure of unity 
n:rcmod:v->seek->v:xcomp:n	yx	X=someone	Y=man	phrases=someone who has always sought to be `` a man 
n:dep:n->Service->n:conj:n	yx	X=strength	Y=Power	phrases=Strengths : Service and Power 
n:npadvmod:IN<-before->IN:pobj:n	yx	X=day	Y=anniversary	phrases=day before the fourth anniversary 
n:nn:n<-toll<-n:nsubj:n	yx	X=death	Y=loss	phrases=death toll , which was not confirmed by the north , was the largest daily loss 
n:conj:n	yx	X=force	Y=service	phrases=forces , civil services 
n:poss:n	yx	X=state	Y=order	phrases=state 's orders 
n:conj:n	yx	X=law	Y=constitution	phrases=laws and constitution 
n:npadvmod:IN<-before->IN:pobj:n	yx	X=day	Y=anniversary	phrases=day before the fourth anniversary 
n:nn:n<-toll<-n:nsubj:n	yx	X=death	Y=loss	phrases=death toll , which was not confirmed by the north , was the largest daily loss 
n:conj:n	yx	X=force	Y=service	phrases=forces , civil services 
n:prep:IN->of->IN:pobj:n	yx	X=people	Y=nation	phrases=peoples of the two nations 
n:prep:IN->of->IN:pobj:n	yx	X=part	Y=world	phrases=part of the world 
n:nn:n<-62-6->n:nn:n	yx	X=side	Y=Coast	phrases=side East Coast 
n:conj:n	yx	X=friend	Y=comrade	phrases=friends and comrades 
n:nn:n	yx	X=news	Y=report	phrases=news report 
n:nn:n	yx	X=telephone	Y=call	phrases=telephone call 
n:appos:n->Santiprapop->n:nn:n	yx	X=chief	Y=General	phrases=chief of police , General 
n:conj:n	yx	X=friend	Y=comrade	phrases=friends and comrades 
n:nsubj:v<-respect->v:dobj:n	yx	X=state	Y=freedom	phrases=state would respect `` political and public freedoms 
n:nsubj:v<-respect->v:dobj:n->freedom->n:conj:n	yx	X=state	Y=freedom	phrases=state would respect `` political and public freedoms , human rights and freedom 
n:prep:IN->from->IN:pobj:n	yx	X=vote	Y=election	phrases=votes from Tuesday 's election 
n:nn:n	yx	X=telephone	Y=call	phrases=telephone call 
n:prep:IN->of->IN:pobj:n	yx	X=allocation	Y=grant	phrases=allocation of sports grants 
n:nsubj:v<-respect->v:dobj:n	yx	X=state	Y=freedom	phrases=state would respect `` political and public freedoms 
n:nsubj:v<-respect->v:dobj:n->freedom->n:conj:n	yx	X=state	Y=freedom	phrases=state would respect `` political and public freedoms , human rights and freedom 
n:partmod:v->comprise->v:dobj:n	yx	X=family	Y=people	phrases=families comprising up to 1,500 people 
n:nn:n	yx	X=telephone	Y=call	phrases=telephone call 
n:prep:IN->of->IN:pobj:n	yx	X=activity	Y=organization	phrases=activities of an organization 
n:partmod:v->concern->v:prep:IN->in->IN:pobj:n	yx	X=organization	Y=commission	phrases=organization concerned in the commission 
n:prep:IN->of->IN:pobj:n	yx	X=period	Y=month	phrases=period of three months 
n:nn:n<-movement->n:nn:n	yx	X=Moslem	Y=Shiite	phrases=Moslem Shiite 
n:nsubj:n<-Bonner->n:partmod:v->hand->v:dobj:n	yx	X=individual	Y=transfer	phrases=individual is goalkeeper Pat Bonner , handed a free transfer 
n:nn:n	yx	X=news	Y=report	phrases=news reports 
n:appos:n->decision->n:rcmod:n	yx	X=declaration	Y=threat	phrases=declaration of independence from Kiev , an `` illegal decision '' that was both a threat 
n:conj:n	yx	X=law	Y=constitution	phrases=laws and constitution 
n:nn:n	yx	X=state	Y=integrity	phrases=state integrity 
n:dobj:v<-consider->v:xcomp:n	yx	X=region	Y=zone	phrases=regions to be zones 
n:prep:IN->of->IN:pobj:n	yx	X=occupation	Y=land	phrases=occupation of our land 
n:nsubj:v<-look->v:prep:IN->at->IN:pobj:n	yx	X=people	Y=world	phrases=people look at the world 
n:dep:v->suggest->v:nsubj:n	yx	X=effect	Y=figure	phrases=effect than the government figures 
n:nn:n	yx	X=telephone	Y=call	phrases=telephone calls 
n:nsubj:v<-be->v:prep:IN->in->IN:pobj:n	yx	X=party	Y=opposition	phrases=party , the Italian Popular Party , is in the opposition 
n:nsubj:v<-come->v:dobj:n	yx	X=meeting	Y=visit	phrases=meetings are coming up -- a planned visit 
n:nsubj:v<-come->v:dobj:n->visit->n:conj:n	yx	X=meeting	Y=conference	phrases=meetings are coming up -- a planned visit by US President Bill Clinton on June 2 and a conference 
n:conj:n	yx	X=law	Y=constitution	phrases=laws and constitution 
n:infmod:v->remove->v:conj:n	yx	X=effort	Y=part	phrases=efforts to `` remove themselves from Croatia '' and become `` an integral part 
n:infmod:v->secure->v:advcl:v->abandon->v:nsubjpass:n	yx	X=attempt	Y=bid	phrases=attempts to secure an agreement on national reconciliation after a previous bid 
